"","year","team","offense","offense_year","defense","defense_year","overall_score"
"275","1973","SDN",1.45022041031095,1.38091811491368,1.51686942673026,1.54699262213866,-0.23272352364428
"276","1973","SFN",1.5012256730043,1.52172450038363,1.48278843987758,1.50766365663085,0.0324980768795013
"277","1973","SLN",1.49260965609571,1.41416937319582,1.44673262987299,1.40295124409325,0.0570951553252947
"278","1973","TEX",1.49673593411,1.36284273779006,1.49016226863037,1.56064138213232,-0.191224978862628
"279","1974","ATL",1.46872667753908,1.43300608339071,1.43865683677553,1.32766832722495,0.135407596929308
"280","1974","BAL",1.50172493301859,1.43154201161898,1.44156164702014,1.39523532941093,0.0964699682065029
"281","1974","BOS",1.49734558161695,1.42067050007733,1.44534447326203,1.41999285738084,0.0526787510514204
"282","1974","CAL",1.44372132224512,1.43399859584342,1.45618126729652,1.43520207116872,-0.0136634203767048
"283","1974","CHA",1.46368038685933,1.47244082166968,1.44504678157895,1.49776624625675,-0.00669181930669094
"284","1974","CHN",1.43695428638215,1.4623865701415,1.47042294837365,1.5859206650428,-0.157002756892798
"285","1974","CIN",1.49710652188885,1.53117349604773,1.46893835609505,1.40393284829135,0.155408813550177
"286","1974","CLE",1.47748478422865,1.44265131353812,1.46859070630266,1.45125489268723,0.000290498776884363
"287","1974","DET",1.48516803711232,1.38988103678609,1.47895552081643,1.51787873476987,-0.121785181687896
"288","1974","HOU",1.46228686951763,1.46058062542072,1.49688055703132,1.42941685432735,-0.0034299164203162
"289","1974","KCA",1.44548680707173,1.45671314042108,1.45812721682092,1.41668660640971,0.0273861242621827
"290","1974","LAN",1.4893489589928,1.59358708074542,1.42619608330932,1.41177848595067,0.244961470478223
"291","1974","MIL",1.47952129687482,1.43188864867427,1.48322449220755,1.40765148611759,0.0205339672239417
"292","1974","MIN",1.46303345789287,1.43698936224477,1.46063626508506,1.41759924221678,0.0217873128357891
"293","1974","MON",1.43470290870943,1.47138104240759,1.46105344963554,1.45226262954907,-0.00723212806759799
"294","1974","NYA",1.52752539678707,1.41290164463767,1.44011112622744,1.42435707587467,0.0759588393226318
"295","1974","NYN",1.45987057502284,1.38053809286891,1.46590914849365,1.44356686900168,-0.069067349603575
"296","1974","OAK",1.51221334829988,1.45937946538346,1.47192391592052,1.32915716933502,0.170511728427804
"297","1974","PHI",1.46717377168592,1.45413380712447,1.49278292441125,1.47856015854266,-0.0500355041435143
"298","1974","PIT",1.46548718762009,1.53616027113551,1.48003246333492,1.45240890291554,0.0692060925051305
"299","1974","SDN",1.45022041031095,1.3792803609864,1.51686942673026,1.60402627869351,-0.291394934126415
"300","1974","SFN",1.5012256730043,1.42766778073309,1.48278843987758,1.52408099176215,-0.0779759779023363
"301","1974","SLN",1.49260965609571,1.45106729760794,1.44673262987299,1.45341717258328,0.0435271512473832
"302","1974","TEX",1.49673593411,1.45164778512484,1.49016226863037,1.44166544598001,0.0165560046244679
"303","1975","ATL",1.46872667753908,1.3733905886417,1.43865683677553,1.53480546154709,-0.131345032141828
"304","1975","BAL",1.50172493301859,1.44284457543839,1.44156164702014,1.32219891013195,0.180808951304885
"305","1975","BOS",1.49734558161695,1.50997960861305,1.44534447326203,1.47122151348281,0.0907592034851645
"306","1975","CAL",1.44372132224512,1.4405472811975,1.45618126729652,1.50220756130993,-0.0741202251638349
"307","1975","CHA",1.46368038685933,1.43177622943781,1.44504678157895,1.47018731063086,-0.0197774759126634
"308","1975","CHN",1.43695428638215,1.50270110302524,1.47042294837365,1.58683903595437,-0.117606594920639
"309","1975","CIN",1.49710652188885,1.58727107627208,1.46893835609505,1.36557982661628,0.249859415449595
"310","1975","CLE",1.47748478422865,1.46619787941565,1.46859070630266,1.46358054537614,0.0115114119655093
"311","1975","DET",1.48516803711232,1.33383391678068,1.47895552081643,1.52986889521276,-0.189822462136189
"312","1975","HOU",1.46228686951763,1.47989016270274,1.49688055703132,1.52077711269474,-0.0754806375056809
"313","1975","KCA",1.44548680707173,1.48011995444039,1.45812721682092,1.39216187996332,0.075317664727887
"314","1975","LAN",1.4893489589928,1.45348815618758,1.42619608330932,1.3694781525757,0.147162879295361
"315","1975","MIL",1.47952129687482,1.45561100445468,1.48322449220755,1.52914979634093,-0.0772419872189936
"316","1975","MIN",1.46303345789287,1.49776886449115,1.46063626508506,1.49328419612968,0.00688186116927492
"317","1975","MON",1.43470290870943,1.41105868742953,1.46105344963554,1.47659477888498,-0.0918866323815681
"318","1975","NYA",1.52752539678707,1.4132743228524,1.44011112622744,1.38009613365063,0.120592459761399
"319","1975","NYN",1.45987057502284,1.46301631322306,1.46590914849365,1.42257746495179,0.0344002748004613
"320","1975","OAK",1.51221334829988,1.51114633545656,1.47192391592052,1.37935782529144,0.172077942544491
"321","1975","PHI",1.46717377168592,1.5177836910807,1.49278292441125,1.47599401929701,0.0161805190583628
"322","1975","PIT",1.46548718762009,1.49778043957947,1.48003246333492,1.34470808706925,0.138527076795388
"323","1975","SDN",1.45022041031095,1.38627854540503,1.51686942673026,1.46754512963079,-0.147915600645068
"324","1975","SFN",1.5012256730043,1.45063253444411,1.48278843987758,1.47834452248702,-0.00927475491619223
"325","1975","SLN",1.49260965609571,1.43154595753458,1.44673262987299,1.49211742093553,-0.0146944371782309
"326","1975","TEX",1.49673593411,1.45243700043673,1.49016226863037,1.45738434112378,0.00162632479258296
"327","1976","ATL",1.46872667753908,1.41552950610473,1.43865683677553,1.49852696365355,-0.0529276167852686
"328","1976","BAL",1.50172493301859,1.39894670133087,1.44156164702014,1.38361969209277,0.0754902952365515
"329","1976","BOS",1.49734558161695,1.44980239383392,1.44534447326203,1.42416245758693,0.0776410446019176
"330","1976","CAL",1.44372132224512,1.36616687349873,1.45618126729652,1.41081827311769,-0.0571113446703624
"331","1976","CHA",1.46368038685933,1.3846038007541,1.44504678157895,1.5275355535507,-0.124298147516218
"332","1976","CHN",1.43695428638215,1.4092692736701,1.47042294837365,1.49695862961917,-0.121158017940572
"333","1976","CIN",1.49710652188885,1.62034187018475,1.46893835609505,1.43100904165975,0.217500994318792
"334","1976","CLE",1.47748478422865,1.40991485046877,1.46859070630266,1.38095375711363,0.0378551712811399
"335","1976","DET",1.48516803711232,1.39059812588721,1.47895552081643,1.47134010531436,-0.0745294631312663
"336","1976","HOU",1.46228686951763,1.44179640918973,1.49688055703132,1.46390073402948,-0.0566980123534302
"337","1976","KCA",1.44548680707173,1.50324027145214,1.45812721682092,1.36875942624259,0.12184043546037
"338","1976","LAN",1.4893489589928,1.41996831889772,1.42619608330932,1.38590715804907,0.0972140365321206
"339","1976","MIL",1.47952129687482,1.36344116688488,1.48322449220755,1.40417154723001,-0.0444335756778775
"340","1976","MIN",1.46303345789287,1.52517238996205,1.46063626508506,1.4702299543853,0.0573396283845575
"341","1976","MON",1.43470290870943,1.35019281438123,1.46105344963554,1.52958114526973,-0.205738871814609
"342","1976","NYA",1.52752539678707,1.49406377603159,1.44011112622744,1.39385176879221,0.187626277799004
"343","1976","NYN",1.45987057502284,1.4367946864454,1.46590914849365,1.32836694957624,0.102389163398355
"344","1976","OAK",1.51221334829988,1.47529483219385,1.47192391592052,1.39556352622054,0.120020738352684
"345","1976","PHI",1.46717377168592,1.55640527111345,1.49278292441125,1.33108602882168,0.199710089566443
"346","1976","PIT",1.46548718762009,1.51233347125948,1.48003246333492,1.42997351073489,0.0678146848097523
"347","1976","SDN",1.45022041031095,1.41328664253827,1.51686942673026,1.44936227160165,-0.102724645482682
"348","1976","SFN",1.5012256730043,1.39285745960473,1.48278843987758,1.49880596406356,-0.0875112713321031
"349","1976","SLN",1.49260965609571,1.41744614789391,1.44673262987299,1.48742160560046,-0.02409843148383
"350","1976","TEX",1.49673593411,1.36980409629417,1.49016226863037,1.39047468933395,-0.0140969275601472
"351","1977","ATL",1.46872667753908,1.45046221840289,1.43865683677553,1.65823501602535,-0.177702956858896
"352","1977","BAL",1.50172493301859,1.46627326979165,1.44156164702014,1.41530853235415,0.111128023435946
"353","1977","BOS",1.49734558161695,1.53947009569362,1.44534447326203,1.45692786818323,0.134543335865307
"354","1977","CAL",1.44372132224512,1.46373447092532,1.45618126729652,1.45446092308335,-0.00318639720942882
"355","1977","CHA",1.46368038685933,1.59291672686935,1.44504678157895,1.52704550900427,0.0845048231454593
"356","1977","CHN",1.43695428638215,1.45478024801748,1.47042294837365,1.48430260620701,-0.0629910201810411
"357","1977","CIN",1.49710652188885,1.53846770333207,1.46893835609505,1.49171375380575,0.0749221153201187
"358","1977","CLE",1.47748478422865,1.42673357891289,1.46859070630266,1.46713758496173,-0.0315099281228428
"359","1977","DET",1.48516803711232,1.44821199410016,1.47895552081643,1.47357087763698,-0.0191463672409302
"360","1977","HOU",1.46228686951763,1.4611838378571,1.49688055703132,1.43318723389237,-0.00659708354895505
"361","1977","KCA",1.44548680707173,1.56499908360424,1.45812721682092,1.38216802439788,0.170190649457179
"362","1977","LAN",1.4893489589928,1.54601144682666,1.42619608330932,1.41582272112364,0.193341601386496
"363","1977","MIL",1.47952129687482,1.39587385195628,1.48322449220755,1.48231146118479,-0.0901408045612491
"364","1977","MIN",1.46303345789287,1.59786799378991,1.46063626508506,1.51417452220843,0.0860906643892889
"365","1977","MON",1.43470290870943,1.46234387970875,1.46105344963554,1.50941979899297,-0.0734264602103387
"366","1977","NYA",1.52752539678707,1.53423486477192,1.44011112622744,1.43774410543722,0.183905029894337
"367","1977","NYN",1.45987057502284,1.38132897486484,1.46590914849365,1.43903213911986,-0.0637417377258256
"368","1977","OAK",1.51221334829988,1.35502266232644,1.47192391592052,1.5154876643503,-0.120175569644484
"369","1977","PHI",1.46717377168592,1.59865618032606,1.49278292441125,1.43475890472821,0.138288122872519
"370","1977","PIT",1.46548718762009,1.50433452918633,1.48003246333492,1.43770767726451,0.0520815762069788
"371","1977","SDN",1.45022041031095,1.51935458313172,1.51686942673026,1.60572551178476,-0.153019945072348
"372","1977","SEA",1.47637009759824,1.39235060521265,1.493793750458,1.56802372209194,-0.193096769739063
"373","1977","SFN",1.5012256730043,1.43519001482125,1.48278843987758,1.4962569208161,-0.042629672868129
"374","1977","SLN",1.49260965609571,1.49434315176241,1.44673262987299,1.48281308241743,0.0574070955677026
"375","1977","TEX",1.49673593411,1.47606859237929,1.49016226863037,1.36320221236065,0.119440045498266
"376","1977","TOR",1.48430045179098,1.35086407019323,1.45009732788675,1.55069290264759,-0.165625708550125
"377","1978","ATL",1.46872667753908,1.39576432665703,1.43865683677553,1.55046947083243,-0.124635303411841
"378","1978","BAL",1.50172493301859,1.43036002941318,1.44156164702014,1.40928908153549,0.0812342338761409
"379","1978","BOS",1.49734558161695,1.50348275452339,1.44534447326203,1.40465182449458,0.150832038383736
"380","1978","CAL",1.44372132224512,1.50426355013664,1.45618126729652,1.45171607979923,0.0400875252860122
"381","1978","CHA",1.46368038685933,1.41676784339725,1.44504678157895,1.51112694656052,-0.0757254978828819
"382","1978","CHN",1.43695428638215,1.46034886717979,1.47042294837365,1.49786842199825,-0.0709882168099618
"383","1978","CIN",1.49710652188885,1.49610979459094,1.46893835609505,1.48745808247178,0.036819877912956
"384","1978","CLE",1.47748478422865,1.42648794124912,1.46859070630266,1.44966831024511,-0.0142862910699959
"385","1978","DET",1.48516803711232,1.46943531432185,1.47895552081643,1.39319564236693,0.0824521882508087
"386","1978","HOU",1.46228686951763,1.42127173816957,1.49688055703132,1.44031272797181,-0.0536346773159249
"387","1978","KCA",1.44548680707173,1.51674855766122,1.45812721682092,1.39124738973758,0.112860758174459
"388","1978","LAN",1.4893489589928,1.54612533805192,1.42619608330932,1.43566904788494,0.173609165850449
"389","1978","MIL",1.47952129687482,1.58120898939209,1.48322449220755,1.39069845774975,0.186807336309598
"390","1978","MIN",1.46303345789287,1.42759910747923,1.46063626508506,1.4305922255741,-0.000595925287057764
"391","1978","MON",1.43470290870943,1.44971259207489,1.46105344963554,1.40246974819474,0.0208923029540355
"392","1978","NYA",1.52752539678707,1.46489785203686,1.44011112622744,1.36121417882012,0.191097943776368
"393","1978","NYN",1.45987057502284,1.43963472805648,1.46590914849365,1.50166828192221,-0.0680721273365386
"394","1978","OAK",1.51221334829988,1.28411157609353,1.47192391592052,1.47288010486105,-0.148479096388146
"395","1978","PHI",1.46717377168592,1.4959196720118,1.49278292441125,1.36455432709193,0.105756192194543
"396","1978","PIT",1.46548718762009,1.48917721045118,1.48003246333492,1.44161731628317,0.0330146184531634
"397","1978","SDN",1.45022041031095,1.43394193916636,1.51686942673026,1.3814769131685,-0.0141839904214538
"398","1978","SEA",1.47637009759824,1.41266750585572,1.493793750458,1.59000705299656,-0.19476320000061
"399","1978","SFN",1.5012256730043,1.40293883165905,1.48278843987758,1.39059317413511,0.0307828906506611
"400","1978","SLN",1.49260965609571,1.38381068968193,1.44673262987299,1.47134230578719,-0.0416545898825422
"401","1978","TEX",1.49673593411,1.42726655385325,1.49016226863037,1.36015674608,0.0736834732528795
"402","1978","TOR",1.48430045179098,1.357267550508,1.45009732788675,1.52853441564785,-0.137063741235618
"403","1979","ATL",1.46872667753908,1.45729187481109,1.43865683677553,1.5643813928807,-0.0770196773060587
"404","1979","BAL",1.50172493301859,1.49478998114516,1.44156164702014,1.3400500929546,0.214903174189009
"405","1979","BOS",1.49734558161695,1.5184916862464,1.44534447326203,1.44862230447367,0.121870490127657
"406","1979","CAL",1.44372132224512,1.63177217389761,1.45618126729652,1.52985510606205,0.0894571227841547
"407","1979","CHA",1.46368038685933,1.48549746685149,1.44504678157895,1.49983453374388,0.0042965383879916
"408","1979","CHN",1.43695428638215,1.48186468520699,1.47042294837365,1.4637597192006,-0.0153636959851089
"409","1979","CIN",1.49710652188885,1.48932423003018,1.46893835609505,1.42266096019847,0.0948314356255118
"410","1979","CLE",1.47748478422865,1.50397975697126,1.46859070630266,1.5309368797494,-0.0180630448521484
"411","1979","DET",1.48516803711232,1.49610836850341,1.47895552081643,1.46158212147253,0.0407387633267784
"412","1979","HOU",1.46228686951763,1.37176192692423,1.49688055703132,1.35730503710355,-0.020136797693004
"413","1979","KCA",1.44548680707173,1.5881567303039,1.45812721682092,1.54150048564258,0.0340158349121369
"414","1979","LAN",1.4893489589928,1.54764105163693,1.42619608330932,1.58511123419495,0.0256826931254586
"415","1979","MIL",1.47952129687482,1.55119188112601,1.48322449220755,1.44675719966783,0.100731486125437
"416","1979","MIN",1.46303345789287,1.48598139716413,1.46063626508506,1.44239593289889,0.0459826570730542
"417","1979","MON",1.43470290870943,1.51203475375351,1.46105344963554,1.36403309962409,0.121651113203294
"418","1979","NYA",1.52752539678707,1.44222586942412,1.44011112622744,1.4516977804055,0.0779423595782438
"419","1979","NYN",1.45987057502284,1.40037371599173,1.46590914849365,1.49339196466581,-0.0990568221448855
"420","1979","OAK",1.51221334829988,1.30924303073177,1.47192391592052,1.60282454489083,-0.253292081779693
"421","1979","PHI",1.46717377168592,1.45928342285125,1.49278292441125,1.47776448968655,-0.0440902195606361
"422","1979","PIT",1.46548718762009,1.55545628798124,1.48003246333492,1.42715164523923,0.113759367027177
"423","1979","SDN",1.45022041031095,1.43271571999016,1.51686942673026,1.46684849272515,-0.100781789154303
"424","1979","SEA",1.47637009759824,1.46504118637384,1.493793750458,1.53425146848725,-0.086633934973178
"425","1979","SFN",1.5012256730043,1.45994652385178,1.48278843987758,1.55305102161916,-0.0746672646406612
"426","1979","SLN",1.49260965609571,1.49810033487716,1.44673262987299,1.49444742462727,0.0495299364726169
"427","1979","TEX",1.49673593411,1.45259043020715,1.49016226863037,1.39882505237641,0.0603390433103681
"428","1979","TOR",1.48430045179098,1.34067200171616,1.45009732788675,1.57449472465913,-0.199619599038735
"429","1980","ATL",1.46872667753908,1.42820057685103,1.43865683677553,1.46101119676385,-0.00274077914926973
"430","1980","BAL",1.50172493301859,1.53998898834177,1.44156164702014,1.40845106713007,0.191701207210151
"431","1980","BOS",1.49734558161695,1.46488153942344,1.44534447326203,1.50495479296086,0.0119278548175021
"432","1980","CAL",1.44372132224512,1.50439546654219,1.45618126729652,1.57286354929326,-0.0809280278024729
"433","1980","CHA",1.46368038685933,1.33988514485373,1.44504678157895,1.46673797344803,-0.108219223313914
"434","1980","CHN",1.43695428638215,1.40018790243853,1.47042294837365,1.49098594753472,-0.124266707087695
"435","1980","CIN",1.49710652188885,1.48232101198918,1.46893835609505,1.4550034391095,0.05548573867347
"436","1980","CLE",1.47748478422865,1.49925034490612,1.46859070630266,1.54523012438245,-0.037085701550343
"437","1980","DET",1.48516803711232,1.55022986664386,1.47895552081643,1.48221267150436,0.0742297114353865
"438","1980","HOU",1.46228686951763,1.44855208657152,1.49688055703132,1.38498542940679,0.0289729696510452
"439","1980","KCA",1.44548680707173,1.56249951795687,1.45812721682092,1.43373005519685,0.116129053010838
"440","1980","LAN",1.4893489589928,1.47972337310355,1.42619608330932,1.44673302127736,0.0961432275096596
"441","1980","MIL",1.47952129687482,1.55955397518854,1.48322449220755,1.40843888705519,0.147411892800609
"442","1980","MIN",1.46303345789287,1.41465075404409,1.46063626508506,1.45669633374989,-0.0396483868979978
"443","1980","MON",1.43470290870943,1.50869451939318,1.46105344963554,1.42209934734148,0.0602446311255815
"444","1980","NYA",1.52752539678707,1.52442696965932,1.44011112622744,1.44513016136103,0.166711078857921
"445","1980","NYN",1.45987057502284,1.43892303659865,1.46590914849365,1.51067212114829,-0.0777876580204513
"446","1980","OAK",1.51221334829988,1.42968734197074,1.47192391592052,1.40333439384049,0.0666423805096175
"447","1980","PHI",1.46717377168592,1.51240787447356,1.49278292441125,1.41807745798471,0.0687212637635226
"448","1980","PIT",1.46548718762009,1.46151531500873,1.48003246333492,1.43932815594244,0.00764188335145732
"449","1980","SDN",1.45022041031095,1.43256469984493,1.51686942673026,1.43762990014856,-0.0717142167229357
"450","1980","SEA",1.47637009759824,1.36921738613339,1.493793750458,1.51012625798145,-0.158332524707823
"451","1980","SFN",1.5012256730043,1.36243742777392,1.48278843987758,1.44099361988714,-0.0601189589864974
"452","1980","SLN",1.49260965609571,1.5211268000121,1.44673262987299,1.53303804683463,0.0339657794001922
"453","1980","TEX",1.49673593411,1.47052196097854,1.49016226863037,1.4602896979711,0.016805928487071
"454","1980","TOR",1.48430045179098,1.36051455170938,1.45009732788675,1.49197049134724,-0.0972528157336221
"455","1981","ATL",1.46872667753908,1.41366155176766,1.43865683677553,1.43917599114101,0.0045554013902076
"456","1981","BAL",1.50172493301859,1.45463466677117,1.44156164702014,1.46988571259381,0.0449122401758109
"457","1981","BOS",1.49734558161695,1.4938470433958,1.44534447326203,1.47914908539767,0.0666990663530518
"458","1981","CAL",1.44372132224512,1.51408491744714,1.45618126729652,1.46307662629173,0.0385483461040064
"459","1981","CHA",1.46368038685933,1.51386874281473,1.44504678157895,1.43038992067232,0.102112427422792
"460","1981","CHN",1.43695428638215,1.36533862510364,1.47042294837365,1.50438050648924,-0.172510543377097
"461","1981","CIN",1.49710652188885,1.49155312426057,1.46893835609505,1.45754112426533,0.0621801657890324
"462","1981","CLE",1.47748478422865,1.45819264129579,1.46859070630266,1.44910933655338,0.0179773826684069
"463","1981","DET",1.48516803711232,1.40278572557564,1.47895552081643,1.35889117621965,0.0501070656518814
"464","1981","HOU",1.46228686951763,1.40455557890817,1.49688055703132,1.28375426206003,0.0862076293344582
"465","1981","KCA",1.44548680707173,1.41635086832149,1.45812721682092,1.40882789261718,-0.00511743404487364
"466","1981","LAN",1.4893489589928,1.48556677623892,1.42619608330932,1.38185625624229,0.166863395680108
"467","1981","MIL",1.47952129687482,1.51188809171979,1.48322449220755,1.43829051234911,0.0698943840379402
"468","1981","MIN",1.46303345789287,1.33511414799488,1.46063626508506,1.46385116217226,-0.126339821369572
"469","1981","MON",1.43470290870943,1.47829633345923,1.46105344963554,1.39022870213424,0.0617170903988757
"470","1981","NYA",1.52752539678707,1.39563930759513,1.44011112622744,1.31792461628618,0.165128961868574
"471","1981","NYN",1.45987057502284,1.3695093666806,1.46590914849365,1.4760060852719,-0.112535292062111
"472","1981","OAK",1.51221334829988,1.45228986680619,1.47192391592052,1.39086826598607,0.101711033199496
"473","1981","PHI",1.46717377168592,1.52921787686908,1.49278292441125,1.51056251789655,-0.00695379375279925
"474","1981","PIT",1.46548718762009,1.44180455222214,1.48003246333492,1.46816434112543,-0.0409050646181299
"475","1981","SDN",1.45022041031095,1.42142602313952,1.51686942673026,1.4680119210326,-0.113234914312381
"476","1981","SEA",1.47637009759824,1.42161004090566,1.493793750458,1.51130887545805,-0.107122487412158
"477","1981","SFN",1.5012256730043,1.43204589499586,1.48278843987758,1.42058668110852,0.029896447014059
"478","1981","SLN",1.49260965609571,1.51220400941923,1.44673262987299,1.48086438087877,0.0772166547631796
"479","1981","TEX",1.49673593411,1.44425514867363,1.49016226863037,1.35171912085528,0.0991096932979842
"480","1981","TOR",1.48430045179098,1.29091519305245,1.45009732788675,1.4697057591124,-0.144587442155716
"481","1982","ATL",1.46872667753908,1.5289043587394,1.43865683677553,1.50506007471732,0.0539141247856363
"482","1982","BAL",1.50172493301859,1.51630972546945,1.44156164702014,1.45161125444507,0.124861757022827
"483","1982","BOS",1.49734558161695,1.44661508583714,1.44534447326203,1.44498279785852,0.053633396333546
"484","1982","CAL",1.44372132224512,1.6014838115942,1.45618126729652,1.44116001317086,0.147863853371944
"485","1982","CHA",1.46368038685933,1.54141325572479,1.44504678157895,1.46914552221454,0.0909013387906308
"486","1982","CHN",1.43695428638215,1.4664631390647,1.47042294837365,1.47220580659363,-0.0392113295204313
"487","1982","CIN",1.49710652188885,1.30203780557291,1.46893835609505,1.4306410978511,-0.100435126484397
"488","1982","CLE",1.47748478422865,1.43700298985678,1.46859070630266,1.48065494280818,-0.0347578750254063
"489","1982","DET",1.48516803711232,1.46285430741733,1.47895552081643,1.40911421104264,0.0599526126705818
"490","1982","HOU",1.46228686951763,1.37048838630609,1.49688055703132,1.4176521026531,-0.081757403860701
"491","1982","KCA",1.44548680707173,1.53884053069869,1.45812721682092,1.45692724772316,0.0692728732263497
"492","1982","LAN",1.4893489589928,1.50442857483218,1.42619608330932,1.47234809526806,0.0952333552475961
"493","1982","MIL",1.47952129687482,1.62958396937813,1.48322449220755,1.4460608684697,0.179819905575695
"494","1982","MIN",1.46303345789287,1.40557888163813,1.46063626508506,1.54538782109404,-0.137411746648104
"495","1982","MON",1.43470290870943,1.50921393740099,1.46105344963554,1.40148054351578,0.0813828529590923
"496","1982","NYA",1.52752539678707,1.42761271899433,1.44011112622744,1.49894179251406,0.0160851970399016
"497","1982","NYN",1.45987057502284,1.43726166820166,1.46590914849365,1.5289958562844,-0.0977727615535513
"498","1982","OAK",1.51221334829988,1.44573550341389,1.47192391592052,1.58863573823261,-0.102610802439351
"499","1982","PHI",1.46717377168592,1.449515630233,1.49278292441125,1.42725356648591,-0.00334708897824676
"500","1982","PIT",1.46548718762009,1.5219368792898,1.48003246333492,1.49685493595376,0.0105366676212033
"501","1982","SDN",1.45022041031095,1.51873412408106,1.51686942673026,1.45085052436288,0.00123458329887161
"502","1982","SEA",1.47637009759824,1.41483267717736,1.493793750458,1.44090486180663,-0.0434958374890324
"503","1982","SFN",1.5012256730043,1.46662399041789,1.48278843987758,1.49707029474054,-0.012009071195934
"504","1982","SLN",1.49260965609571,1.46016868363608,1.44673262987299,1.41183609057733,0.0942096192814739
"505","1982","TEX",1.49673593411,1.30806934630425,1.49016226863037,1.45391323800294,-0.13927022621905
"506","1982","TOR",1.48430045179098,1.38917044135332,1.45009732788675,1.43289579706597,-0.00952223180841782
"507","1983","ATL",1.46872667753908,1.52950179140735,1.43865683677553,1.43617189391896,0.123399738251945
"508","1983","BAL",1.50172493301859,1.53871428239769,1.44156164702014,1.41951808250528,0.179359485890855
"509","1983","BOS",1.49734558161695,1.42290625009825,1.44534447326203,1.50827976382143,-0.033372405368254
"510","1983","CAL",1.44372132224512,1.52018104563112,1.45618126729652,1.54651069686098,-0.0387895962812634
"511","1983","CHA",1.46368038685933,1.54802053604666,1.44504678157895,1.40363765761248,0.163016483714558
"512","1983","CHN",1.43695428638215,1.49005660224451,1.47042294837365,1.48915585906252,-0.0325679188095123
"513","1983","CIN",1.49710652188885,1.39115968318833,1.46893835609505,1.4865686255567,-0.0672407765745762
"514","1983","CLE",1.47748478422865,1.45739166807879,1.46859070630266,1.51458922167526,-0.0483034756704761
"515","1983","DET",1.48516803711232,1.51892551373467,1.47895552081643,1.40625279374949,0.118885236281072
"516","1983","HOU",1.46228686951763,1.45420132777958,1.49688055703132,1.44772857544348,-0.0281209351775811
"517","1983","KCA",1.44548680707173,1.45601822464786,1.45812721682092,1.49581373003188,-0.0524359151331968
"518","1983","LAN",1.4893489589928,1.46062321883427,1.42619608330932,1.45939432255488,0.0643817719628696
"519","1983","MIL",1.47952129687482,1.51915108695579,1.48322449220755,1.43567240069062,0.0797754909324251
"520","1983","MIN",1.46303345789287,1.45350114375431,1.46063626508506,1.54826868912439,-0.0923703525622699
"521","1983","MON",1.43470290870943,1.48587630842638,1.46105344963554,1.43433012235541,0.0251956451448487
"522","1983","NYA",1.52752539678707,1.48571159546718,1.44011112622744,1.49069831012023,0.0824275559065808
"523","1983","NYN",1.45987057502284,1.39287153162731,1.46590914849365,1.47976055473493,-0.092927596578428
"524","1983","OAK",1.51221334829988,1.45998325103828,1.47192391592052,1.55844300728692,-0.0581703238692621
"525","1983","PHI",1.46717377168592,1.47170885910327,1.49278292441125,1.40424690727276,0.041852799105186
"526","1983","PIT",1.46548718762009,1.45118334235276,1.48003246333492,1.43794061423229,-0.00130254759436843
"527","1983","SDN",1.45022041031095,1.4932428540346,1.51686942673026,1.43705118855185,-0.0104573509365657
"528","1983","SEA",1.47637009759824,1.31177958565135,1.493793750458,1.4622702089091,-0.167914276117507
"529","1983","SFN",1.5012256730043,1.47960885639971,1.48278843987758,1.50653044746765,-0.00848435794121194
"530","1983","SLN",1.49260965609571,1.46087771805551,1.44673262987299,1.52384817772981,-0.0170934334515755
"531","1983","TEX",1.49673593411,1.34825411289562,1.49016226863037,1.30253795356673,0.0522898248085202
"532","1983","TOR",1.48430045179098,1.52753834007017,1.45009732788675,1.47144908980442,0.0902923741699837
"533","1984","ATL",1.46872667753908,1.41583404750875,1.43865683677553,1.44748403897372,-0.00158015070141504
"534","1984","BAL",1.50172493301859,1.43208071060505,1.44156164702014,1.43545710515281,0.0567868914506975
"535","1984","BOS",1.49734558161695,1.50561487413017,1.44534447326203,1.50550248626075,0.0521134962243543
"536","1984","CAL",1.44372132224512,1.49395290585253,1.45618126729652,1.4691090856002,0.0123838752009315
"537","1984","CHA",1.46368038685933,1.44349449044149,1.44504678157895,1.49639762233084,-0.0342695266089605
"538","1984","CHN",1.43695428638215,1.55353427008081,1.47042294837365,1.43298914567317,0.0870764624161322
"539","1984","CIN",1.49710652188885,1.39647424365036,1.46893835609505,1.52924229654523,-0.104599887101079
"540","1984","CLE",1.47748478422865,1.51119047586399,1.46859070630266,1.50027636024029,0.0198081935496912
"541","1984","DET",1.48516803711232,1.55613997312823,1.47895552081643,1.37479791871882,0.1875545707053
"542","1984","HOU",1.46228686951763,1.49991638571314,1.49688055703132,1.44013516977659,0.0251875284228551
"543","1984","KCA",1.44548680707173,1.4350490991549,1.45812721682092,1.42047357932141,0.00193511008430747
"544","1984","LAN",1.4893489589928,1.38086228012412,1.42619608330932,1.45269788514695,-0.00868272933935765
"545","1984","MIL",1.47952129687482,1.41034517797842,1.48322449220755,1.46362809937481,-0.0569861167291243
"546","1984","MIN",1.46303345789287,1.41685764330906,1.46063626508506,1.4081929958149,0.011061840301966
"547","1984","MON",1.43470290870943,1.40610289210383,1.46105344963554,1.36786371177679,0.0118886394009254
"548","1984","NYA",1.52752539678707,1.47684183687171,1.44011112622744,1.4651367928738,0.0991193145575391
